0.000000000000000e+000	0.000000e+000
1.990761718750509e-005	0.000000e+000
2.000000000000005e-005	1.756102e-014
2.000020476562508e-005	7.027968e-014
2.000061429687514e-005	4.463599e-013
2.000091725442286e-005	1.196253e-012
2.000122753582521e-005	3.060544e-012
2.000162053720968e-005	8.160875e-012
2.000207971986231e-005	2.010026e-011
2.000257789705668e-005	4.573237e-011
2.000323410948743e-005	1.107313e-010
2.000401558558741e-005	2.603995e-010
2.000502586713962e-005	6.331128e-010
2.000624976373502e-005	1.507116e-009
2.000780811336990e-005	3.655206e-009
2.000971781616185e-005	8.525956e-009
2.001174608235725e-005	1.774523e-008
2.001401886940544e-005	3.496417e-008
2.001620541399536e-005	6.190982e-008
2.001898445893593e-005	1.160092e-007
2.002198170999309e-005	2.079636e-007
2.002568284518872e-005	3.862409e-007
2.002979809689063e-005	6.981272e-007
2.003476503572004e-005	1.289251e-006
2.004039118372043e-005	2.342030e-006
2.004709132287248e-005	4.310868e-006
2.005477003936586e-005	7.856741e-006
2.006384431922311e-005	1.443637e-005
2.007432353716616e-005	2.637145e-005
2.008665688265385e-005	4.817411e-005
2.010000000000011e-005	7.967206e-005
2.010429582634840e-005	9.442951e-005
2.011002359481257e-005	1.177427e-004
2.012147913174112e-005	1.797188e-004
2.014439020559802e-005	3.573534e-004
2.016889308887140e-005	6.493912e-004
2.020409142959264e-005	1.299075e-003
2.024413562315809e-005	2.448573e-003
2.030041303168915e-005	4.948272e-003
2.036979906187169e-005	9.727277e-003
2.046812652083487e-005	2.021741e-002
2.060143193574463e-005	4.236869e-002
2.081299406217333e-005	9.532019e-002
2.109299406217340e-005	1.919513e-001
2.137299406217348e-005	3.123811e-001
2.165299406217355e-005	4.475900e-001
2.193299406217362e-005	5.855290e-001
2.221299406217369e-005	7.155476e-001
2.249299406217376e-005	8.296276e-001
2.277299406217384e-005	9.228220e-001
2.305299406217391e-005	9.931367e-001
2.333299406217398e-005	1.041062e+000
2.361299406217405e-005	1.068933e+000
2.389299406217412e-005	1.080240e+000
2.417299406217419e-005	1.079006e+000
2.445299406217427e-005	1.069257e+000
2.473299406217434e-005	1.054647e+000
2.501299406217441e-005	1.038209e+000
2.529299406217448e-005	1.022246e+000
2.557299406217455e-005	1.008313e+000
2.585299406217463e-005	9.972876e-001
2.613299406217470e-005	9.894810e-001
2.641299406217477e-005	9.847753e-001
2.669299406217484e-005	9.827631e-001
2.697299406217491e-005	9.828755e-001
2.725299406217499e-005	9.844888e-001
2.753299406217506e-005	9.870053e-001
2.781299406217513e-005	9.899073e-001
2.809299406217520e-005	9.927874e-001
2.837299406217527e-005	9.953588e-001
2.865299406217534e-005	9.974490e-001
2.893299406217542e-005	9.989851e-001
2.921299406217549e-005	9.999716e-001
2.949299406217556e-005	1.000468e+000
2.977299406217563e-005	1.000567e+000
3.005299406217570e-005	1.000374e+000
