0.000000000000000e+000	0.000000e+000
1.990761718750509e-005	0.000000e+000
2.000000000000005e-005	3.958341e-015
2.000020476562508e-005	1.584238e-014
2.000061429687514e-005	1.017960e-013
2.000092517367600e-005	2.778968e-013
2.000123532728670e-005	7.166876e-013
2.000165770544996e-005	2.076249e-012
2.000218509822047e-005	5.520136e-012
2.000268416133444e-005	1.212799e-011
2.000339332017026e-005	3.020372e-011
2.000418883253956e-005	6.960315e-011
2.000526758701355e-005	1.723083e-010
2.000652786115142e-005	4.053135e-010
2.000817831062534e-005	9.938562e-010
2.001015742766161e-005	2.298298e-009
2.001226861958428e-005	4.780948e-009
2.001465342036410e-005	9.452853e-009
2.001692716847663e-005	1.670473e-008
2.001983173175099e-005	3.134307e-008
2.002294766086359e-005	5.610224e-008
2.002680575505017e-005	1.042453e-007
2.003107941297034e-005	1.881862e-007
2.003624287130160e-005	3.474970e-007
2.004207393831105e-005	6.305011e-007
2.004901660608051e-005	1.159885e-006
2.005695067348987e-005	2.111161e-006
2.006631463915523e-005	3.875181e-006
2.007709497662213e-005	7.067621e-006
2.008975270683029e-005	1.267454e-005
2.010000000000011e-005	1.860158e-005
2.010146410447644e-005	1.974110e-005
2.010439231342888e-005	2.217394e-005
2.011024873133397e-005	2.784009e-005
2.012158541288213e-005	4.249187e-005
2.014425877597845e-005	8.457426e-005
2.016779002428902e-005	1.519226e-004
2.020155921370168e-005	3.018675e-004
2.023875712818448e-005	5.594120e-004
2.028994407491909e-005	1.108860e-003
2.035005749978481e-005	2.111415e-003
2.043076495946957e-005	4.196492e-003
2.052990183072190e-005	8.167925e-003
2.066297896364958e-005	1.641631e-002
2.083536564801108e-005	3.294881e-002
2.107857373374053e-005	6.782816e-002
2.135857373374061e-005	1.240319e-001
2.163857373374068e-005	1.969820e-001
2.191857373374075e-005	2.843654e-001
2.219857373374082e-005	3.816503e-001
2.247857373374089e-005	4.833033e-001
2.275857373374097e-005	5.834486e-001
2.303857373374104e-005	6.764962e-001
2.331857373374111e-005	7.576829e-001
2.359857373374118e-005	8.234837e-001
2.387857373374125e-005	8.718648e-001
2.415857373374132e-005	9.023700e-001
2.443857373374140e-005	9.160465e-001
2.471857373374147e-005	9.152327e-001
2.499857373374154e-005	9.032394e-001
2.527857373374161e-005	8.839663e-001
2.555857373374168e-005	8.614942e-001
2.583857373374176e-005	8.396958e-001
2.611857373374183e-005	8.218997e-001
2.639857373374190e-005	8.106344e-001
2.667857373374197e-005	8.074711e-001
2.695857373374204e-005	8.129697e-001
2.723857373374211e-005	8.267261e-001
2.751857373374219e-005	8.475044e-001
2.779857373374226e-005	8.734374e-001
2.807857373374233e-005	9.022671e-001
2.835857373374240e-005	9.316009e-001
2.863857373374247e-005	9.591567e-001
2.891857373374255e-005	9.829754e-001
2.919857373374262e-005	1.001583e+000
2.947857373374269e-005	1.014090e+000
