0.000000000000000e+000	0.000000e+000
1.000000000000000e-003	0.000000e+000
1.000002712500031e-003	6.044843e-011
1.000008137500093e-003	3.242202e-010
1.000010459370916e-003	5.870792e-010
1.000013477748593e-003	1.268552e-009
1.000016600728492e-003	2.519382e-009
1.000020046004843e-003	4.831081e-009
1.000023353548920e-003	8.455610e-009
1.000027495166108e-003	1.565110e-008
1.000031948933347e-003	2.787603e-008
1.000037402324082e-003	5.141866e-008
1.000043455563114e-003	9.257830e-008
1.000050721939297e-003	1.702233e-007
1.000058938404879e-003	3.083209e-007
1.000068682014566e-003	5.578055e-007
1.000077750009529e-003	9.027012e-007
1.000087673484726e-003	1.450031e-006
1.000098503930346e-003	2.220464e-006
1.000100000000000e-003	2.346145e-006
1.000103692597139e-003	2.718995e-006
1.000108616059991e-003	3.290898e-006
1.000117239794318e-003	4.541032e-006
1.000133334031359e-003	7.599683e-006
1.000148266644074e-003	1.151132e-005
1.000168862802982e-003	1.896345e-005
1.000189180302081e-003	2.909056e-005
1.000215401093979e-003	4.697472e-005
1.000243046376467e-003	7.267771e-005
1.000277380719890e-003	1.160024e-004
1.000315093193562e-003	1.804027e-004
1.000360876931426e-003	2.858510e-004
1.000412494387992e-003	4.457252e-004
1.000474398727371e-003	7.026324e-004
1.000545474817476e-003	1.096247e-003
1.000630363070175e-003	1.720190e-003
1.000729377392438e-003	2.679210e-003
1.000848133580223e-003	4.179721e-003
1.000989402880470e-003	6.473604e-003
1.001161964634749e-003	9.990832e-003
1.001375273377044e-003	1.522656e-002
1.001652295368578e-003	2.277280e-002
1.001982103756809e-003	3.133471e-002
1.002337778941369e-003	3.784257e-002
1.002685616039034e-003	3.886928e-002
1.003042632972035e-003	3.246953e-002
1.003351841215640e-003	2.033187e-002
1.003548248632724e-003	8.694848e-003
1.003819340599312e-003	-1.168661e-002
1.004079589965115e-003	-3.400153e-002
1.004453146744821e-003	-6.738354e-002
1.004808499479974e-003	-9.678997e-002
1.005066083022429e-003	-1.136640e-001
1.005334609871687e-003	-1.244034e-001
1.005606210855357e-003	-1.258431e-001
1.005993293942289e-003	-1.111647e-001
1.006406174322473e-003	-7.722286e-002
1.006728480080963e-003	-3.830471e-002
1.006987667703847e-003	-3.343875e-004
1.007260321495645e-003	4.261844e-002
1.007538052561368e-003	8.572151e-002
1.007844344660802e-003	1.273519e-001
1.008274639178831e-003	1.708384e-001
1.008616252505363e-003	1.897515e-001
1.008871785252489e-003	1.909500e-001
1.009125372111541e-003	1.804797e-001
1.009376569260296e-003	1.588106e-001
1.009796623134395e-003	1.054741e-001
1.010175718402816e-003	4.645213e-002
1.010427112345471e-003	3.552782e-003
1.010680518103715e-003	-3.941448e-002
1.010935459461387e-003	-7.854062e-002
1.011308437502497e-003	-1.242121e-001
1.011729149774287e-003	-1.581184e-001
1.012047621514290e-003	-1.685516e-001
1.012332144808912e-003	-1.647728e-001
1.012640711471816e-003	-1.490820e-001
1.012935744346060e-003	-1.257528e-001
