0.000000000000000e+000	-1.000000e-002	2.499995e-007
3.999999984016789e-011	-9.200000e-003	2.255221e-006
7.999999968033578e-011	-8.400000e-003	7.678023e-006
1.599999993606716e-010	-6.800000e-003	2.904823e-005
3.199999987213431e-010	-3.600000e-003	1.120309e-004
6.399999974426862e-010	2.800000e-003	3.947399e-004
1.000000000000000e-009	1.000000e-002	8.281198e-004
1.252000001790120e-009	1.000000e-002	1.206507e-003
1.540000003835971e-009	1.000000e-002	1.597483e-003
2.116000007927673e-009	1.000000e-002	2.264972e-003
3.268000016111078e-009	1.000000e-002	3.296850e-003
4.694625222921213e-009	1.000000e-002	4.168440e-003
6.404733691262456e-009	1.000000e-002	4.771676e-003
8.294036377417125e-009	1.000000e-002	5.074348e-003
1.057843721880955e-008	1.000000e-002	5.142936e-003
1.322290458419571e-008	1.000000e-002	5.015317e-003
1.655308759116610e-008	1.000000e-002	4.717404e-003
2.064997635017640e-008	1.000000e-002	4.291022e-003
2.617630310728655e-008	1.000000e-002	3.726239e-003
3.387830477441906e-008	1.000000e-002	3.034360e-003
4.713033796516727e-008	1.000000e-002	2.059949e-003
6.091930122425771e-008	1.000000e-002	1.274014e-003
7.815897716500750e-008	1.000000e-002	5.418298e-004
9.652138370822994e-008	1.000000e-002	-3.982772e-005
1.188592010531534e-007	1.000000e-002	-5.722897e-004
1.435350614482803e-007	1.000000e-002	-1.032824e-003
1.745920046072110e-007	1.000000e-002	-1.510682e-003
2.112649389054421e-007	1.000000e-002	-2.007570e-003
2.603506744721281e-007	1.000000e-002	-2.626243e-003
4.231720542282220e-007	1.000000e-002	-4.594424e-003
9.065582499552241e-007	1.000000e-002	-1.026522e-002
1.551073177591227e-006	1.000000e-002	-1.750722e-002
2.840103032863233e-006	1.000000e-002	-3.098076e-002
5.418162743407244e-006	1.000000e-002	-5.440531e-002
1.057428216449527e-005	1.000000e-002	-9.196986e-002
1.674501232343518e-005	1.000000e-002	-1.247353e-001
2.449714358702140e-005	1.000000e-002	-1.518001e-001
3.299520164884179e-005	1.000000e-002	-1.696888e-001
4.364247024589774e-005	1.000000e-002	-1.816919e-001
5.593081131305100e-005	1.000000e-002	-1.879919e-001
7.180598297565115e-005	1.000000e-002	-1.904351e-001
9.138847664532172e-005	1.000000e-002	-1.900194e-001
1.188858656072670e-004	1.000000e-002	-1.874741e-001
1.580798497512349e-004	1.000000e-002	-1.831209e-001
3.236146789303286e-004	1.000000e-002	-1.652374e-001
4.212709289303286e-004	1.000000e-002	-1.554491e-001
5.189271789303285e-004	1.000000e-002	-1.462405e-001
6.165834289303285e-004	1.000000e-002	-1.375775e-001
7.142396789303285e-004	1.000000e-002	-1.294276e-001
8.118959289303285e-004	1.000000e-002	-1.217605e-001
9.095521789303285e-004	1.000000e-002	-1.145476e-001
1.007208428930328e-003	1.000000e-002	-1.077620e-001
1.104864678930329e-003	1.000000e-002	-1.013784e-001
1.202520928930329e-003	1.000000e-002	-9.537287e-002
1.300177178930329e-003	1.000000e-002	-8.972313e-002
1.397833428930329e-003	1.000000e-002	-8.440807e-002
1.593145928930329e-003	1.000000e-002	-7.470387e-002
1.788458428930329e-003	1.000000e-002	-6.611533e-002
1.983770928930329e-003	1.000000e-002	-5.851420e-002
2.179083428930329e-003	1.000000e-002	-5.178694e-002
2.374395928930329e-003	1.000000e-002	-4.583311e-002
2.569708428930330e-003	1.000000e-002	-4.056377e-002
2.765020928930330e-003	1.000000e-002	-3.590023e-002
2.960333428930330e-003	1.000000e-002	-3.177284e-002
3.155645928930330e-003	1.000000e-002	-2.811997e-002
3.350958428930330e-003	1.000000e-002	-2.488707e-002
3.546270928930331e-003	1.000000e-002	-2.202584e-002
3.741583428930331e-003	1.000000e-002	-1.949355e-002
3.936895928930330e-003	1.000000e-002	-1.725240e-002
4.132208428930330e-003	1.000000e-002	-1.526891e-002
4.327520928930329e-003	1.000000e-002	-1.351346e-002
4.522833428930328e-003	1.000000e-002	-1.195982e-002
4.718145928930328e-003	1.000000e-002	-1.058480e-002
4.913458428930327e-003	1.000000e-002	-9.367866e-003
5.108770928930326e-003	1.000000e-002	-8.290838e-003
5.401739678930325e-003	1.000000e-002	-6.902950e-003
5.694708428930324e-003	1.000000e-002	-5.747388e-003
5.987677178930323e-003	1.000000e-002	-4.785261e-003
6.280645928930322e-003	1.000000e-002	-3.984189e-003
6.573614678930321e-003	1.000000e-002	-3.317213e-003
6.866583428930320e-003	1.000000e-002	-2.761886e-003
7.159552178930319e-003	1.000000e-002	-2.299518e-003
7.452520928930318e-003	1.000000e-002	-1.914548e-003
7.703637000358888e-003	1.000000e-002	-1.648006e-003
7.954753071787460e-003	1.000000e-002	-1.409507e-003
8.205869143216030e-003	1.000000e-002	-1.199050e-003
8.456985214644601e-003	1.000000e-002	-1.016637e-003
8.708101286073171e-003	1.000000e-002	-8.622671e-004
8.959217357501742e-003	1.000000e-002	-7.359399e-004
9.210333428930313e-003	1.000000e-002	-6.376555e-004
9.323143081940268e-003	1.000000e-002	-5.947693e-004
9.435952734950223e-003	1.000000e-002	-5.543243e-004
9.548762387960178e-003	1.000000e-002	-5.163203e-004
9.661572040970134e-003	1.000000e-002	-4.807575e-004
9.774381693980089e-003	1.000000e-002	-4.476358e-004
