0.000000000000000e+000	-1.000000e-002	2.499995e-007
1.019910713555054e-010	-7.960178e-003	1.263076e-005
2.039821427110107e-010	-5.920357e-003	4.177920e-005
3.059732140665161e-010	-3.880536e-003	8.769531e-005
4.079642854220214e-010	-1.840714e-003	1.503791e-004
5.099553567775268e-010	1.991071e-004	2.298305e-004
6.119464281330321e-010	2.238929e-003	3.260496e-004
7.139374994885372e-010	4.278750e-003	4.390364e-004
9.092499994885372e-010	8.185000e-003	6.959419e-004
1.000000000000000e-009	1.000000e-002	8.306416e-004
1.312415178681028e-009	1.000000e-002	1.292715e-003
1.624830357362055e-009	1.000000e-002	1.719715e-003
1.937245536043082e-009	1.000000e-002	2.111643e-003
2.249660714724110e-009	1.000000e-002	2.468497e-003
2.562075893405137e-009	1.000000e-002	2.790279e-003
2.874491072086165e-009	1.000000e-002	3.076988e-003
3.186906250767192e-009	1.000000e-002	3.328625e-003
3.493825893624335e-009	1.000000e-002	3.553878e-003
3.800745536481478e-009	1.000000e-002	3.760726e-003
4.107665179338620e-009	1.000000e-002	3.949171e-003
4.414584822195762e-009	1.000000e-002	4.119211e-003
4.721504465052906e-009	1.000000e-002	4.270846e-003
5.028424107910049e-009	1.000000e-002	4.404077e-003
5.335343750767190e-009	1.000000e-002	4.518904e-003
5.628312500767190e-009	1.000000e-002	4.617596e-003
5.921281250767189e-009	1.000000e-002	4.707068e-003
6.214250000767189e-009	1.000000e-002	4.787322e-003
6.507218750767190e-009	1.000000e-002	4.858356e-003
6.800187500767188e-009	1.000000e-002	4.920172e-003
7.093156250767189e-009	1.000000e-002	4.972768e-003
7.386125000767188e-009	1.000000e-002	5.016146e-003
7.651191965052905e-009	1.000000e-002	5.050334e-003
7.916258929338620e-009	1.000000e-002	5.080240e-003
8.181325893624337e-009	1.000000e-002	5.105864e-003
8.446392857910052e-009	1.000000e-002	5.127205e-003
8.711459822195769e-009	1.000000e-002	5.144263e-003
8.976526786481486e-009	1.000000e-002	5.157038e-003
9.241593750767201e-009	1.000000e-002	5.165531e-003
9.534562500767204e-009	1.000000e-002	5.172048e-003
9.827531250767206e-009	1.000000e-002	5.174939e-003
1.012050000076721e-008	1.000000e-002	5.174508e-003
1.041346875076721e-008	1.000000e-002	5.171038e-003
1.049725892922904e-008	1.000000e-002	5.169508e-003
1.058104910769087e-008	1.000000e-002	5.167774e-003
1.066483928615269e-008	1.000000e-002	5.165835e-003
1.074862946461452e-008	1.000000e-002	5.163692e-003
1.083241964307635e-008	1.000000e-002	5.161343e-003
1.091620982153817e-008	1.000000e-002	5.158790e-003
1.100000000000000e-008	1.000000e-002	5.156032e-003
1.111448479968355e-008	7.710304e-003	5.136482e-003
1.122896959936710e-008	5.420608e-003	5.095705e-003
1.134345439905065e-008	3.130912e-003	5.033702e-003
1.145793919873420e-008	8.412161e-004	4.950473e-003
1.157242399841775e-008	-1.448480e-003	4.846016e-003
1.168690879810130e-008	-3.738176e-003	4.720334e-003
1.180139359778485e-008	-6.027872e-003	4.573424e-003
1.182976594095844e-008	-6.595319e-003	4.535506e-003
1.185813828413204e-008	-7.162765e-003	4.496218e-003
1.188651062730563e-008	-7.730212e-003	4.455561e-003
1.191488297047922e-008	-8.297659e-003	4.413534e-003
1.194325531365282e-008	-8.865106e-003	4.370137e-003
1.197162765682641e-008	-9.432553e-003	4.325371e-003
1.200000000000000e-008	-1.000000e-002	4.279236e-003
1.228789253840893e-008	-1.000000e-002	3.833228e-003
1.257578507681787e-008	-1.000000e-002	3.416496e-003
1.286367761522680e-008	-1.000000e-002	3.029038e-003
1.315157015363573e-008	-1.000000e-002	2.670855e-003
1.343946269204466e-008	-1.000000e-002	2.341946e-003
1.372735523045360e-008	-1.000000e-002	2.042312e-003
1.401524776886253e-008	-1.000000e-002	1.771953e-003
1.428031473314824e-008	-1.000000e-002	1.540173e-003
1.454538169743396e-008	-1.000000e-002	1.322873e-003
1.481044866171967e-008	-1.000000e-002	1.120051e-003
1.507551562600539e-008	-1.000000e-002	9.317095e-004
1.534058259029110e-008	-1.000000e-002	7.578471e-004
1.560564955457681e-008	-1.000000e-002	5.984641e-004
1.587071651886253e-008	-1.000000e-002	4.535605e-004
1.616368526886253e-008	-1.000000e-002	3.034394e-004
1.645665401886252e-008	-1.000000e-002	1.658251e-004
1.674962276886252e-008	-1.000000e-002	3.973458e-005
1.704259151886252e-008	-1.000000e-002	-7.573848e-005
1.723790401886252e-008	-1.000000e-002	-1.472372e-004
1.753087276886251e-008	-1.000000e-002	-2.468384e-004
1.782384151886251e-008	-1.000000e-002	-3.379072e-004
1.813472130188215e-008	-1.000000e-002	-4.244495e-004
1.844560108490179e-008	-1.000000e-002	-5.044294e-004
1.875648086792144e-008	-1.000000e-002	-5.778471e-004
1.906736065094108e-008	-1.000000e-002	-6.447025e-004
1.937824043396072e-008	-1.000000e-002	-7.049957e-004
1.968912021698036e-008	-1.000000e-002	-7.587265e-004
2.000000000000000e-008	-1.000000e-002	-8.058951e-004
2.003880937359252e-008	-9.223812e-003	-8.097390e-004
2.008316294341254e-008	-8.336741e-003	-8.099161e-004
2.017187008305257e-008	-6.562599e-003	-8.000985e-004
2.026952633305257e-008	-4.609474e-003	-7.750430e-004
2.036718258305257e-008	-2.656348e-003	-7.338197e-004
2.046483883305257e-008	-7.032233e-004	-6.765220e-004
2.056249508305257e-008	1.249902e-003	-6.036260e-004
2.075780758305257e-008	5.156151e-003	-4.128759e-004
2.079240649975934e-008	5.848130e-003	-3.739868e-004
2.082700541646612e-008	6.540108e-003	-3.332000e-004
2.086160433317289e-008	7.232087e-003	-2.905157e-004
2.089620324987967e-008	7.924065e-003	-2.459338e-004
2.093080216658645e-008	8.616043e-003	-1.994543e-004
2.096540108329323e-008	9.308022e-003	-1.510772e-004
2.100000000000000e-008	1.000000e-002	-1.008026e-004
2.131033318230164e-008	1.000000e-002	3.283171e-004
2.162066636460329e-008	1.000000e-002	7.254234e-004
2.193099954690493e-008	1.000000e-002	1.090516e-003
2.224133272920658e-008	1.000000e-002	1.423596e-003
2.255166591150822e-008	1.000000e-002	1.724662e-003
2.286199909380987e-008	1.000000e-002	1.993715e-003
2.317233227611151e-008	1.000000e-002	2.230755e-003
2.347925191896865e-008	1.000000e-002	2.444808e-003
2.378617156182579e-008	1.000000e-002	2.641784e-003
2.409309120468293e-008	1.000000e-002	2.821682e-003
2.440001084754007e-008	1.000000e-002	2.984502e-003
2.470693049039721e-008	1.000000e-002	3.130244e-003
2.501385013325435e-008	1.000000e-002	3.258909e-003
2.532076977611149e-008	1.000000e-002	3.370495e-003
2.562768941896862e-008	1.000000e-002	3.471023e-003
2.593460906182577e-008	1.000000e-002	3.562267e-003
2.624152870468291e-008	1.000000e-002	3.644227e-003
2.654844834754005e-008	1.000000e-002	3.716904e-003
2.685536799039719e-008	1.000000e-002	3.780298e-003
2.716228763325433e-008	1.000000e-002	3.834408e-003
2.746920727611147e-008	1.000000e-002	3.879235e-003
2.774822513325432e-008	1.000000e-002	3.914983e-003
2.802724299039717e-008	1.000000e-002	3.946487e-003
2.830626084754003e-008	1.000000e-002	3.973749e-003
2.858527870468288e-008	1.000000e-002	3.996766e-003
2.886429656182574e-008	1.000000e-002	4.015540e-003
2.914331441896859e-008	1.000000e-002	4.030071e-003
2.942233227611145e-008	1.000000e-002	4.040358e-003
2.964771337952410e-008	1.000000e-002	4.046717e-003
2.987309448293675e-008	1.000000e-002	4.051443e-003
3.009847558634940e-008	1.000000e-002	4.054535e-003
3.032385668976205e-008	1.000000e-002	4.055993e-003
3.054923779317470e-008	1.000000e-002	4.055817e-003
